date,player_a_id,player_b_id,player_a_name,player_b_name,surface,elo_diff,surface_elo_diff,rank_diff,points_diff,recent_form_diff,recent_surface_form_diff,win_pct_diff,matches_played_diff,result
2021-11-15,206173,106421,Jannik Sinner,Daniil Medvedev,Hard,-158.52670108582083,-154.34783175041184,-74,-5034,-0.10000000000000009,-0.10000000000000009,-0.11499215070643642,-6,0
2021-11-15,206173,128034,Jannik Sinner,Hubert Hurkacz,Hard,28.996001577474544,20.127661981464826,-42,-527,0.0,0.0,0.05490196078431364,14,1
2021-11-15,128034,206173,Hubert Hurkacz,Jannik Sinner,Hard,-28.996001577474544,-20.127661981464826,42,527,-0.0,-0.0,-0.05490196078431364,-14,0
2021-11-15,106421,100644,Daniil Medvedev,Alexander Zverev,Hard,3.066206376640139,29.492870282963622,2,2360,-0.09999999999999998,-0.09999999999999998,0.019833988641328015,-4,1
2021-11-15,100644,106421,Alexander Zverev,Daniil Medvedev,Hard,-3.066206376640139,-29.492870282963622,-2,-2360,0.09999999999999998,0.09999999999999998,-0.019833988641328015,4,0
2021-11-15,100644,126610,Alexander Zverev,Matteo Berrettini,Hard,104.51285980349053,177.5656033378673,1,475,0.10000000000000009,0.10000000000000009,0.02450592885375502,41,1
2021-11-15,126610,100644,Matteo Berrettini,Alexander Zverev,Hard,-104.51285980349053,-177.5656033378673,-1,-475,-0.10000000000000009,-0.10000000000000009,-0.02450592885375502,-41,0
2021-11-15,106421,128034,Daniil Medvedev,Hubert Hurkacz,Hard,236.38385078082138,222.84555096080612,32,4507,0.20000000000000007,0.20000000000000007,0.18780166739798165,20,1
2021-11-15,128034,106421,Hubert Hurkacz,Daniil Medvedev,Hard,-236.38385078082138,-222.84555096080612,-32,-4507,-0.20000000000000007,-0.20000000000000007,-0.18780166739798165,-20,0
2021-11-15,100644,106421,Alexander Zverev,Daniil Medvedev,Hard,-29.988565691995973,-57.26185471830172,-2,-2360,0.0,0.0,-0.028626757598720243,4,1
2021-11-15,106421,100644,Daniil Medvedev,Alexander Zverev,Hard,29.988565691995973,57.26185471830172,2,2360,-0.0,-0.0,0.028626757598720243,-4,0
2021-11-15,100644,104925,Alexander Zverev,Novak Djokovic,Hard,-45.42092907627489,-5.228587457306503,-5,-5710,-0.09999999999999998,-0.09999999999999998,-0.1232319660537482,11,1
2021-11-15,104925,100644,Novak Djokovic,Alexander Zverev,Hard,45.42092907627489,5.228587457306503,5,5710,0.09999999999999998,0.09999999999999998,0.1232319660537482,-11,0
2021-11-15,106421,134770,Daniil Medvedev,Casper Ruud,Hard,110.0733146124362,197.6501908733162,48,4756,0.10000000000000009,0.10000000000000009,0.0632275132275133,3,1
2021-11-15,134770,106421,Casper Ruud,Daniil Medvedev,Hard,-110.0733146124362,-197.6501908733162,-48,-4756,-0.10000000000000009,-0.10000000000000009,-0.0632275132275133,-3,0
2021-11-15,104925,111815,Novak Djokovic,Cameron Norrie,Hard,196.38341229131493,176.0008832412709,50,8080,0.0,0.0,0.2546933667083855,8,1
2021-11-15,111815,104925,Cameron Norrie,Novak Djokovic,Hard,-196.38341229131493,-176.0008832412709,-50,-8080,-0.0,-0.0,-0.2546933667083855,-8,0
2021-11-15,104925,126094,Novak Djokovic,Andrey Rublev,Hard,261.0260144059996,183.4741038860518,21,7471,0.30000000000000004,0.30000000000000004,0.13142902992858863,-18,1
2021-11-15,126094,104925,Andrey Rublev,Novak Djokovic,Hard,-261.0260144059996,-183.4741038860518,-21,-7471,-0.30000000000000004,-0.30000000000000004,-0.13142902992858863,18,0
2021-11-15,104925,134770,Novak Djokovic,Casper Ruud,Hard,166.91064397294576,191.15139825477604,51,8106,0.30000000000000004,0.30000000000000004,0.16763425253991293,-2,1
2021-11-15,134770,104925,Casper Ruud,Novak Djokovic,Hard,-166.91064397294576,-191.15139825477604,-51,-8106,-0.30000000000000004,-0.30000000000000004,-0.16763425253991293,2,0
2021-11-15,126094,126774,Andrey Rublev,Stefanos Tsitsipas,Hard,-78.45035947052429,-22.03216009716766,-17,-3716,-0.29999999999999993,-0.29999999999999993,0.017088080022228502,4,1
2021-11-15,126774,126094,Stefanos Tsitsipas,Andrey Rublev,Hard,78.45035947052429,22.03216009716766,17,3716,0.29999999999999993,0.29999999999999993,-0.017088080022228502,-4,0
2021-11-15,134770,111815,Casper Ruud,Cameron Norrie,Hard,42.06388355164313,2.1647172252990003,-1,-26,-0.19999999999999996,-0.19999999999999996,0.08922774225282826,12,1
2021-11-15,111815,134770,Cameron Norrie,Casper Ruud,Hard,-42.06388355164313,-2.1647172252990003,1,26,0.19999999999999996,0.19999999999999996,-0.08922774225282826,-12,0
2021-11-15,134770,126094,Casper Ruud,Andrey Rublev,Hard,91.43074827272176,-0.2649941646773186,-30,-635,0.0,0.0,-0.0350045167118338,-15,1
2021-11-15,126094,134770,Andrey Rublev,Casper Ruud,Hard,-91.43074827272176,0.2649941646773186,30,635,-0.0,-0.0,0.0350045167118338,15,0
2021-11-15,100644,128034,Alexander Zverev,Hubert Hurkacz,Hard,254.91650335910185,214.33056099485907,30,2147,0.30000000000000004,0.30000000000000004,0.17221035499949133,26,1
2021-11-15,128034,100644,Hubert Hurkacz,Alexander Zverev,Hard,-254.91650335910185,-214.33056099485907,-30,-2147,-0.30000000000000004,-0.30000000000000004,-0.17221035499949133,-26,0
2021-11-25,207830,104755,Tomas Machac,Richard Gasquet,Hard,-25.345189077714622,-1.4241424377823932,-195,-685,-0.06666666666666671,0.10000000000000003,-0.13725490196078433,-45,1
2021-11-25,104755,207830,Richard Gasquet,Tomas Machac,Hard,25.345189077714622,1.4241424377823932,195,685,0.06666666666666671,-0.10000000000000003,0.13725490196078433,45,0
2021-11-25,105227,200282,Marin Cilic,Alex De Minaur,Hard,152.2070190269567,136.44805351537912,-20,-610,0.5,0.5,0.08143734200072228,7,1
2021-11-25,200282,105227,Alex De Minaur,Marin Cilic,Hard,-152.2070190269567,-136.44805351537912,20,610,-0.5,-0.5,-0.08143734200072228,-7,0
2021-11-25,144707,105577,Mikael Ymer,Vasek Pospisil,Hard,25.00272176554995,-5.032354875839019,70,321,0.0,0.0,-0.020833333333333315,0,1
2021-11-25,105577,144707,Vasek Pospisil,Mikael Ymer,Hard,-25.00272176554995,5.032354875839019,-70,-321,-0.0,-0.0,0.020833333333333315,0,0
2021-11-25,111200,105731,Elias Ymer,Steven Diez,Hard,-21.68885920137268,-48.42799945972706,-21,-75,0.3,-0.2777777777777778,0.2727272727272727,10,1
2021-11-25,105731,111200,Steven Diez,Elias Ymer,Hard,21.68885920137268,48.42799945972706,21,75,-0.3,0.2777777777777778,-0.2727272727272727,-10,0
2021-11-25,127339,200615,Borna Gojo,Alexei Popyrin,Hard,-42.15865679696594,-74.3610230500226,-182,-423,-0.16666666666666669,-0.16666666666666669,-0.14666666666666667,-47,1
2021-11-25,200615,127339,Alexei Popyrin,Borna Gojo,Hard,42.15865679696594,74.3610230500226,182,423,0.16666666666666669,0.16666666666666669,0.14666666666666667,47,0
2021-11-25,105173,106210,Adrian Mannarino,Jiri Vesely,Hard,8.882242030964107,16.59143364604938,64,591,0.0,-0.10000000000000003,-0.12032355915065723,26,1
2021-11-25,106210,105173,Jiri Vesely,Adrian Mannarino,Hard,-8.882242030964107,-16.59143364604938,-64,-591,-0.0,0.10000000000000003,0.12032355915065723,-26,0
2021-11-26,104925,110602,Novak Djokovic,Dennis Novak,Hard,554.7967843333026,437.17813347556194,103,8531,0.7,0.6000000000000001,0.5714285714285714,70,1
2021-11-26,110602,104925,Dennis Novak,Novak Djokovic,Hard,-554.7967843333026,-437.17813347556194,-103,-8531,-0.7,-0.6000000000000001,-0.5714285714285714,-70,0
2021-11-26,105583,105589,Dusan Lajovic,Gerald Melzer,Hard,-32.163867750169175,-25.060095115164586,253,1068,-0.2,-0.2,0.4189189189189189,74,1
2021-11-26,105589,105583,Gerald Melzer,Dusan Lajovic,Hard,32.163867750169175,25.060095115164586,-253,-1068,0.2,0.2,-0.4189189189189189,-74,0
2021-11-26,206173,104545,Jannik Sinner,John Isner,Hard,71.14538773502477,86.5565826307427,-60,-1099,0.0,0.0,0.07000000000000006,45,1
2021-11-26,104545,206173,John Isner,Jannik Sinner,Hard,-71.14538773502477,-86.5565826307427,60,1099,-0.0,-0.0,-0.07000000000000006,-45,0
2021-11-26,134770,126964,Casper Ruud,Vitaliy Sachko,Hard,308.6539942000884,215.4840181878908,476,891,0.6,0.6,0.7155963302752294,108,1
2021-11-26,126964,134770,Vitaliy Sachko,Casper Ruud,Hard,-308.6539942000884,-215.4840181878908,-476,-891,-0.6,-0.6,-0.7155963302752294,-108,0
2021-11-26,134770,104660,Casper Ruud,Sergiy Stakhovsky,Hard,328.91858800645855,237.03537658025016,100,607,0.32499999999999996,0.32499999999999996,0.34318181818181814,102,1
2021-11-26,104660,134770,Sergiy Stakhovsky,Casper Ruud,Hard,-328.91858800645855,-237.03537658025016,-100,-607,-0.32499999999999996,-0.32499999999999996,-0.34318181818181814,-102,0
2021-11-26,132283,124187,Lorenzo Sonego,Reilly Opelka,Hard,2.9114994816409308,-53.51175969514156,-13,-237,0.0,0.0,-0.0043290043290044045,14,1
2021-11-26,124187,132283,Reilly Opelka,Lorenzo Sonego,Hard,-2.9114994816409308,53.51175969514156,13,237,-0.0,-0.0,0.0043290043290044045,-14,0
2021-11-26,144826,111761,Aziz Dougaz,Benjamin Lock,Clay,-13.900069261957924,0.0,74,28,-0.33333333333333337,0.0,-0.33333333333333337,1,1
2021-11-26,111761,144826,Benjamin Lock,Aziz Dougaz,Clay,13.900069261957924,0.0,-74,-28,0.33333333333333337,-0.0,0.33333333333333337,-1,0
2021-11-26,126340,105011,Viktor Durasovic,Illya Marchenko,Hard,-9.859507539775223,-32.93534332781496,-122,-123,-0.06666666666666671,-0.16666666666666669,-0.09523809523809523,-8,1
2021-11-26,105011,126340,Illya Marchenko,Viktor Durasovic,Hard,9.859507539775223,32.93534332781496,122,123,0.06666666666666671,0.16666666666666669,0.09523809523809523,8,0
2021-11-26,104291,200250,Malek Jaziri,Mehluli Don Ayanda Sibanda,Clay,-11.279760833130013,0.0,584,188,0.4,0.0,0.4,9,1
2021-11-26,200250,104291,Mehluli Don Ayanda Sibanda,Malek Jaziri,Clay,11.279760833130013,0.0,-584,-188,-0.4,-0.0,-0.4,-9,0
2021-11-26,200297,208122,Aziz Ouakaa,Thabo Ncube,Clay,-16.078913627746715,0.0,1220,26,-0.5,0.0,0.0,1,1
2021-11-26,208122,200297,Thabo Ncube,Aziz Ouakaa,Clay,16.078913627746715,0.0,-1220,-26,0.5,-0.0,-0.0,-1,0
2021-11-26,103852,105933,Feliciano Lopez,Roberto Quiroz,Hard,-141.57532498569753,-141.4482071779903,215,725,-0.55,-0.55,-0.40217391304347827,42,1
2021-11-26,105933,103852,Roberto Quiroz,Feliciano Lopez,Hard,141.57532498569753,141.4482071779903,-215,-725,0.55,0.55,0.40217391304347827,-42,0
2021-11-26,105807,105877,Pablo Carreno Busta,Emilio Gomez,Hard,209.34609187595038,144.68052976578952,118,1014,0.16666666666666669,0.125,0.3218390804597701,78,1
2021-11-26,105877,105807,Emilio Gomez,Pablo Carreno Busta,Hard,-209.34609187595038,-144.68052976578952,-118,-1014,-0.16666666666666669,-0.125,-0.3218390804597701,-78,0
2021-11-27,132283,200711,Lorenzo Sonego,Nicolas Mejia,Hard,123.50093800511559,45.31946911506748,250,814,0.5,0.5,0.5256410256410257,77,1
2021-11-27,200711,132283,Nicolas Mejia,Lorenzo Sonego,Hard,-123.50093800511559,-45.31946911506748,-250,-814,-0.5,-0.5,-0.5256410256410257,-77,0
2021-11-27,136440,105936,Dominik Koepfer,Filip Krajinovic,Hard,39.25831898911156,19.507987402050503,-49,-539,0.0,0.0,-0.03152709359605904,-12,1
2021-11-27,105936,136440,Filip Krajinovic,Dominik Koepfer,Hard,-39.25831898911156,-19.507987402050503,49,539,-0.0,-0.0,0.03152709359605904,12,0
2021-11-27,104925,105526,Novak Djokovic,Jan Lennard Struff,Hard,439.0440898463353,378.39562592277207,33,7810,0.4,0.4,0.4048647419868152,23,1
2021-11-27,105526,104925,Jan Lennard Struff,Novak Djokovic,Hard,-439.0440898463353,-378.39562592277207,-33,-7810,-0.4,-0.4,-0.4048647419868152,-23,0
2021-11-27,111200,105062,Elias Ymer,Mikhail Kukushkin,Hard,87.47410431754497,58.71742730266101,-136,-569,0.2,0.0,0.043010752688172005,-19,1
2021-11-27,105062,111200,Mikhail Kukushkin,Elias Ymer,Hard,-87.47410431754497,-58.71742730266101,136,569,-0.2,-0.0,-0.043010752688172005,19,0
2021-11-27,111815,126239,Cameron Norrie,Arthur Rinderknech,Hard,170.82612432183055,145.47380408591152,110,621,0.09999999999999998,0.09999999999999998,0.10029761904761914,61,1
2021-11-27,126239,111815,Arthur Rinderknech,Cameron Norrie,Hard,-170.82612432183055,-145.47380408591152,-110,-621,-0.09999999999999998,-0.09999999999999998,-0.10029761904761914,-61,0
2021-11-27,206173,123755,Jannik Sinner,Daniel Elahi Galan,Hard,259.82254810442873,284.7434114748298,107,402,0.19999999999999996,0.19999999999999996,0.19050870604301812,72,1
2021-11-27,123755,206173,Daniel Elahi Galan,Jannik Sinner,Hard,-259.82254810442873,-284.7434114748298,-107,-402,-0.19999999999999996,-0.19999999999999996,-0.19050870604301812,-72,0
2021-11-27,106421,105877,Daniil Medvedev,Emilio Gomez,Hard,458.82756616841857,425.21117028453136,143,5342,0.5,0.46666666666666673,0.48899082568807345,99,1
2021-11-27,105877,106421,Emilio Gomez,Daniil Medvedev,Hard,-458.82756616841857,-425.21117028453136,-143,-5342,-0.5,-0.46666666666666673,-0.48899082568807345,-99,0
2021-11-27,122330,144707,Alexander Bublik,Mikael Ymer,Hard,-13.857781332198556,-9.214200143949256,21,238,0.0,0.0,0.021073646850044425,43,1
2021-11-27,144707,122330,Mikael Ymer,Alexander Bublik,Hard,13.857781332198556,9.214200143949256,-21,-238,-0.0,-0.0,-0.021073646850044425,-43,0
2021-11-27,105554,105173,Daniel Evans,Adrian Mannarino,Hard,88.99139711690736,32.74030976859831,1,13,0.09999999999999998,0.09999999999999998,0.1384615384615384,8,1
2021-11-27,105173,105554,Adrian Mannarino,Daniel Evans,Hard,-88.99139711690736,-32.74030976859831,-1,-13,-0.09999999999999998,-0.09999999999999998,-0.1384615384615384,-8,0
2021-11-27,200282,105916,Alex De Minaur,Marton Fucsovics,Hard,-37.03664907318944,-68.76276845054531,52,985,-0.10000000000000003,-0.10000000000000003,-0.019444444444444486,-3,1
2021-11-27,105916,200282,Marton Fucsovics,Alex De Minaur,Hard,37.03664907318944,68.76276845054531,-52,-985,0.10000000000000003,0.10000000000000003,0.019444444444444486,3,0
2021-11-27,200436,105357,Zsombor Piros,John Millman,Hard,-63.56849238583004,-59.96324560524408,-234,-835,-0.09999999999999998,-0.09999999999999998,-0.5125,-80,1
2021-11-27,105357,200436,John Millman,Zsombor Piros,Hard,63.56849238583004,59.96324560524408,234,835,0.09999999999999998,0.09999999999999998,0.5125,80,0
2021-11-27,126094,105933,Andrey Rublev,Roberto Quiroz,Hard,178.26495773974898,167.52120804000333,253,1421,-0.19999999999999996,-0.19999999999999996,0.14193548387096777,119,1
2021-11-27,105933,126094,Roberto Quiroz,Andrey Rublev,Hard,-178.26495773974898,-167.52120804000333,-253,-1421,0.19999999999999996,0.19999999999999996,-0.14193548387096777,-119,0
2021-11-28,103852,126094,Feliciano Lopez,Andrey Rublev,Hard,-283.9199553508565,-273.4490004189138,-38,-696,-0.2,-0.2,-0.3822978723404255,-78,1
2021-11-28,126094,103852,Andrey Rublev,Feliciano Lopez,Hard,283.9199553508565,273.4490004189138,38,696,0.2,0.2,0.3822978723404255,78,0
2021-11-28,106421,105807,Daniil Medvedev,Pablo Carreno Busta,Hard,236.8539896235343,263.68326824203996,25,4328,0.20000000000000007,0.20000000000000007,0.13181818181818183,22,1
2021-11-28,105807,106421,Pablo Carreno Busta,Daniil Medvedev,Hard,-236.8539896235343,-263.68326824203996,-25,-4328,-0.20000000000000007,-0.20000000000000007,-0.13181818181818183,-22,0
2021-11-28,207830,105554,Tomas Machac,Daniel Evans,Hard,-81.32756815896482,-58.596969805602384,-211,-919,-0.07142857142857145,0.0,-0.1157323688969259,-72,1
2021-11-28,105554,207830,Daniel Evans,Tomas Machac,Hard,81.32756815896482,58.596969805602384,211,919,0.07142857142857145,-0.0,0.1157323688969259,72,0
2021-11-28,105526,110602,Jan Lennard Struff,Dennis Novak,Hard,115.90776376408257,60.30832707526383,70,721,0.3,0.2,0.17063492063492058,48,1
2021-11-28,110602,105526,Dennis Novak,Jan Lennard Struff,Hard,-115.90776376408257,-60.30832707526383,-70,-721,-0.3,-0.2,-0.17063492063492058,-48,0
2021-11-28,200514,136440,Jurij Rodionov,Dominik Koepfer,Hard,-103.56415051423232,-69.69739774653635,-79,-302,0.0,-0.15000000000000002,-0.0748587570621469,-47,1
2021-11-28,136440,200514,Dominik Koepfer,Jurij Rodionov,Hard,103.56415051423232,69.69739774653635,79,302,-0.0,0.15000000000000002,0.0748587570621469,47,0
2021-11-28,122330,105577,Alexander Bublik,Vasek Pospisil,Hard,57.48390792746295,34.64113972560699,91,559,0.09999999999999998,0.09999999999999998,0.026333113890717574,44,1
2021-11-28,105577,122330,Vasek Pospisil,Alexander Bublik,Hard,-57.48390792746295,-34.64113972560699,-91,-559,-0.09999999999999998,-0.09999999999999998,-0.026333113890717574,-44,0
2021-11-28,123755,104545,Daniel Elahi Galan,John Isner,Hard,-168.99817817660755,-179.2007839505386,-167,-1501,-0.2,-0.09999999999999998,-0.12261904761904763,-26,1
2021-11-28,104545,123755,John Isner,Daniel Elahi Galan,Hard,168.99817817660755,179.2007839505386,167,1501,0.2,0.09999999999999998,0.12261904761904763,26,0
2021-11-28,126207,200711,Frances Tiafoe,Nicolas Mejia,Hard,184.24163100797932,183.37706016169886,254,874,0.7,0.7,0.5394736842105263,74,1
2021-11-28,200711,126207,Nicolas Mejia,Frances Tiafoe,Hard,-184.24163100797932,-183.37706016169886,-254,-874,-0.7,-0.7,-0.5394736842105263,-74,0
2021-11-28,200436,105227,Zsombor Piros,Marin Cilic,Hard,-168.83794172855028,-114.57175474298674,-244,-974,0.19999999999999996,0.19999999999999996,0.3924050632911392,-78,1
2021-11-28,105227,200436,Marin Cilic,Zsombor Piros,Hard,168.83794172855028,114.57175474298674,244,974,-0.19999999999999996,-0.19999999999999996,-0.3924050632911392,78,0
2021-11-28,126120,206681,Nino Serdarusic,Fabian Marozsan,Hard,-50.902918884584096,-37.98723656693778,51,20,-0.5,-0.5,0.0,4,1
2021-11-28,206681,126120,Fabian Marozsan,Nino Serdarusic,Hard,50.902918884584096,37.98723656693778,-51,-20,0.5,0.5,-0.0,-4,0
2021-11-28,111815,208103,Cameron Norrie,Jiri Lehecka,Hard,226.81089565982347,165.36016730802794,86,491,0.09999999999999998,0.09999999999999998,0.6185567010309279,97,1
2021-11-28,208103,111815,Jiri Lehecka,Cameron Norrie,Hard,-226.81089565982347,-165.36016730802794,-86,-491,-0.09999999999999998,-0.09999999999999998,-0.6185567010309279,-97,0
2021-11-28,105062,111790,Mikhail Kukushkin,Brayden Schnur,Hard,-57.92276122875364,-57.445327418540046,55,376,0.1,0.2,0.28125,28,1
2021-11-28,111790,105062,Brayden Schnur,Mikhail Kukushkin,Hard,57.92276122875364,57.445327418540046,-55,-376,-0.1,-0.2,-0.28125,-28,0
2021-11-29,127339,132283,Borna Gojo,Lorenzo Sonego,Hard,-117.47233489245605,-41.363353202218605,-226,-828,-0.09999999999999998,-0.09999999999999998,-0.03164556962025311,-75,1
2021-11-29,132283,127339,Lorenzo Sonego,Borna Gojo,Hard,117.47233489245605,41.363353202218605,226,828,0.09999999999999998,0.09999999999999998,0.03164556962025311,75,0
2021-11-29,206173,105227,Jannik Sinner,Marin Cilic,Hard,91.161338286096,131.34715306368685,-41,-494,-0.09999999999999998,-0.09999999999999998,0.07647058823529418,22,1
2021-11-29,105227,206173,Marin Cilic,Jannik Sinner,Hard,-91.161338286096,-131.34715306368685,41,494,0.09999999999999998,0.09999999999999998,-0.07647058823529418,-22,0
2021-11-30,105554,105376,Daniel Evans,Peter Gojowczyk,Hard,0.10509590977176231,0.283316876014851,78,661,-0.29999999999999993,-0.29999999999999993,-0.0009615384615384581,54,1
2021-11-30,105376,105554,Peter Gojowczyk,Daniel Evans,Hard,-0.10509590977176231,-0.283316876014851,-78,-661,0.29999999999999993,0.29999999999999993,0.0009615384615384581,-54,0
2021-11-30,105526,111815,Jan Lennard Struff,Cameron Norrie,Hard,-204.0758203762773,-159.39322252004786,17,270,0.0,0.0,-0.14009603841536616,-13,1
2021-11-30,111815,105526,Cameron Norrie,Jan Lennard Struff,Hard,204.0758203762773,159.39322252004786,-17,-270,-0.0,-0.0,0.14009603841536616,13,0
2021-12-01,104925,122330,Novak Djokovic,Alexander Bublik,Hard,404.41864880915796,336.9711551011401,53,8136,0.4,0.4,0.36657387154503873,13,1
2021-12-01,122330,104925,Alexander Bublik,Novak Djokovic,Hard,-404.41864880915796,-336.9711551011401,-53,-8136,-0.4,-0.4,-0.36657387154503873,-13,0
2021-12-01,105062,200175,Mikhail Kukushkin,Miomir Kecmanovic,Hard,-22.70781937200377,-15.36275739056805,-4,-65,0.0,0.09999999999999998,-0.15285204991087342,-35,1
2021-12-01,200175,105062,Miomir Kecmanovic,Mikhail Kukushkin,Hard,22.70781937200377,15.36275739056805,4,65,-0.0,-0.09999999999999998,0.15285204991087342,35,0
2021-12-02,126094,111200,Andrey Rublev,Elias Ymer,Hard,178.1359720186706,173.12711713828662,179,1337,-0.2,-0.10000000000000003,0.3534798534798535,113,1
